203 inputLayer: 16 6 -0.143825 1.724325 0.04121 6 -1.32772 0.985761 0.052843 6 -1.291185 -0.401005 0.021655 6 -0.05292 -1.02441 -0.02105 6 1.142463 -0.312897 -0.033504 6 1.090802 1.069647 -0.002042 6 -0.208909 3.207481 0.075075 8 0.757481 3.931165 0.068014 1 -1.23229 3.627914 0.108411 1 -2.280175 1.498383 0.086393 1 -2.190052 -0.996256 0.029722 7 -0.002642 -2.503175 -0.054665 1 2.078929 -0.846362 -0.067131 1 1.995653 1.659957 -0.01034 8 1.100884 -3.030499 -0.09255 8 -1.067744 -3.105614 -0.04247 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2165.3504608530784 :outputLayer 
204 inputLayer: 16 6 0.695633 0.452734 -0.007693 6 -0.509427 -0.33604 0.004734 6 -0.406774 -1.748402 -0.035743 6 0.809822 -2.380212 -0.08602 6 2.001475 -1.622773 -0.098292 6 1.9205 -0.251225 -0.059856 6 0.803895 1.915932 0.028242 8 1.888151 2.512019 0.010266 1 -0.134277 2.469109 0.07285 7 -1.807047 0.194115 0.053548 1 -1.330174 -2.304368 -0.0247 1 0.849758 -3.462166 -0.116496 1 2.965112 -2.114726 -0.13727 1 2.814666 0.356931 -0.068173 8 -1.966385 1.452996 0.092149 8 -2.803688 -0.598834 0.058237 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2252.453203897283 :outputLayer 
205 inputLayer: 16 6 0.700545 1.29425 0.012545 6 -0.482956 0.563286 0.024097 6 -0.462159 -0.835728 -0.007154 6 0.789068 -1.509444 -0.05094 6 1.961485 -0.766485 -0.061733 6 1.950773 0.625737 -0.031029 6 0.597996 2.74822 0.046293 8 1.532721 3.539798 0.04093 1 -0.443808 3.127337 0.079432 1 -1.441373 1.060911 0.057285 7 -1.665406 -1.553958 0.004697 1 0.793911 -2.586663 -0.074772 1 2.909952 -1.290185 -0.0951 1 2.861724 1.205512 -0.039498 8 -1.609134 -2.82337 -0.026157 8 -2.769574 -0.922274 0.04567 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2255.265058753197 :outputLayer 
206 inputLayer: 16 6 -0.137658 1.754463 0.041716 6 -1.324209 0.98101 0.052675 6 -1.294958 -0.391675 0.021972 6 -0.051491 -1.066146 -0.022004 6 1.146768 -0.310399 -0.033574 6 1.099854 1.059735 -0.002498 6 -0.207011 3.191391 0.074674 8 0.744034 3.980324 0.069444 1 -1.242793 3.592962 0.107854 1 -2.279219 1.493995 0.08631 1 -2.197858 -0.980836 0.030291 7 -0.006513 -2.463488 -0.053707 1 2.083536 -0.843828 -0.067213 1 2.01155 1.641667 -0.011142 8 1.120177 -3.042452 -0.093109 8 -1.095459 -3.112307 -0.04212 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2259.3443322933745 :outputLayer 
211 inputLayer: 21 1 1.077632 -0.037825 2.326395 6 0.563927 -0.021625 1.378844 6 -0.815583 0.028878 1.320545 6 -1.483467 0.081713 0.112252 1 -2.558984 0.145311 0.076604 6 -0.733353 0.051938 -1.050914 6 0.668428 -0.006411 -1.081003 6 1.267846 -0.048959 0.18719 6 1.46124 0.060628 -2.357043 1 1.649117 -0.941083 -2.741427 1 0.92126 0.609317 -3.122201 1 2.423879 0.534304 -2.192493 7 2.740342 -0.138027 0.320935 8 3.255437 0.519346 1.212408 8 3.330021 -0.881285 -0.449135 7 -1.51259 0.076399 -2.310359 8 -2.489342 0.809317 -2.342203 8 -1.140686 -0.65621 -3.214876 7 -1.59261 0.037625 2.577367 8 -0.962306 -0.008791 3.622899 8 -2.809542 0.090464 2.480906 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2812.6859061078867 :outputLayer 
212 inputLayer: 21 1 1.085067 -0.009037 2.321694 6 0.573002 0.032499 1.376096 6 -0.825285 0.108241 1.339199 6 -1.483336 0.136287 0.101455 1 -2.558009 0.175103 0.063081 6 -0.73837 0.074325 -1.057408 6 0.678283 0.024507 -1.093715 6 1.278211 -0.027848 0.192331 6 1.471407 0.175708 -2.364192 1 1.71168 -0.785532 -2.819433 1 0.913295 0.752208 -3.098652 1 2.412204 0.686034 -2.170388 7 2.717134 -0.219445 0.337739 8 3.290748 0.313707 1.297088 8 3.298728 -0.915569 -0.505342 7 -1.518288 -0.002262 -2.290754 8 -2.576398 0.63525 -2.359797 8 -1.084788 -0.709913 -3.208425 7 -1.569739 0.121152 2.542499 8 -0.946669 0.086759 3.632828 8 -2.822659 0.177601 2.46911 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2906.9360807931516 :outputLayer 
214 inputLayer: 8 6 -0.674726 0.344644 0.099734 6 0.674725 -0.344646 -0.099732 1 -0.587854 1.426638 -0.007154 1 -1.080319 0.14432 1.092226 1 -1.408406 0.000516 -0.630316 1 1.408405 -0.000517 0.630318 1 1.080317 -0.144326 -1.092225 1 0.587852 -1.42664 0.007161 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -709.7845119926205 :outputLayer 
222 inputLayer: 12 6 0.116672 1.386739 -0.000466 6 -1.142654 0.794419 0.000933 6 -1.259277 -0.592319 0.001394 6 -0.116677 -1.386735 0.000466 6 1.142654 -0.794421 -0.000933 6 1.25928 0.592324 -0.001394 1 -2.030702 1.411908 0.001654 1 -2.238046 -1.052702 0.002483 1 -0.20735 -2.464561 0.000826 1 2.030705 -1.411914 -0.001654 1 2.238054 1.05271 -0.002483 1 0.207341 2.464567 -0.000826 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -1469.705492274894 :outputLayer 
225 inputLayer: 16 6 0.225531 0.235031 -0.007523 6 -0.963853 -0.538951 -0.008452 6 -0.798899 -1.943938 0.012084 6 0.445441 -2.527675 0.031127 6 1.608361 -1.744721 0.031696 6 1.486657 -0.375207 0.012634 7 0.195617 1.683301 -0.02633 7 -2.214699 -0.019943 -0.027457 1 -1.688187 -2.560439 0.012035 1 0.521585 -3.606495 0.045838 1 2.584018 -2.206526 0.047847 1 2.352778 0.266587 0.012893 8 -0.905831 2.256516 -0.040877 8 1.259101 2.294437 -0.02744 1 -2.333086 0.978286 -0.044445 1 -3.006272 -0.634909 -0.036845 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2042.9796084541013 :outputLayer 
226 inputLayer: 16 6 0.251874 0.532999 -0.004835 6 -0.912601 -0.216703 -0.001129 6 -0.82651 -1.613557 0.013735 6 0.448254 -2.20369 0.025117 6 1.59369 -1.422153 0.021164 6 1.517921 -0.034341 0.005777 7 0.130767 2.005534 -0.020652 1 -1.866617 0.287339 -0.009877 7 -1.963232 -2.385715 0.017198 1 0.533615 -3.282643 0.037084 1 2.561944 -1.902716 0.030201 1 2.394657 0.59101 0.002264 8 -0.996632 2.487176 -0.021255 8 1.164403 2.662218 -0.03227 1 -2.872468 -1.966058 0.00753 1 -1.908081 -3.385384 0.027496 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2041.602827367955 :outputLayer 
227 inputLayer: 16 6 -0.051891 0.694388 -0.00769 6 -1.207501 -0.082402 -0.002966 6 -1.105141 -1.458011 0.012152 6 0.155587 -2.083604 0.022922 6 1.309378 -1.277603 0.017874 6 1.206259 0.097921 0.002687 7 -0.160187 2.145535 -0.023617 1 -2.17046 0.403475 -0.011242 1 -2.001804 -2.063407 0.015796 7 0.257406 -3.446626 0.037973 1 2.286012 -1.743023 0.02601 1 2.086335 0.721469 -0.001272 8 -1.286277 2.639717 -0.031402 8 0.879957 2.801352 -0.02845 1 -0.559784 -4.026386 0.041692 1 1.151659 -3.898489 0.045875 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2046.9645531700808 :outputLayer 
228 inputLayer: 16 6 0.206193 0.255595 0.026598 6 -0.963809 -0.570908 0.068251 6 -0.798933 -1.954962 0.051194 6 0.460318 -2.56117 0.016528 6 1.597874 -1.754572 0.011464 6 1.472195 -0.374367 0.019135 7 0.158491 1.650395 -0.027428 7 -2.241763 -0.018963 0.190396 1 -1.691498 -2.570369 0.092926 1 0.542603 -3.640575 0.005627 1 2.585014 -2.200537 -0.003798 1 2.334489 0.272365 0.002081 8 -0.982643 2.271774 -0.16144 8 1.255214 2.313119 0.014466 1 -2.207343 0.979711 -0.03019 1 -2.95814 -0.541182 -0.289025 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2124.7784241457703 :outputLayer 
229 inputLayer: 16 6 0.248039 0.581796 -0.005355 6 -0.914263 -0.220855 -0.000865 6 -0.814249 -1.60684 0.013991 6 0.44848 -2.223417 0.025271 6 1.594743 -1.417515 0.02074 6 1.519121 -0.038488 0.005505 7 0.136 1.968947 -0.020149 1 -1.872986 0.275683 -0.009375 7 -1.970316 -2.38963 0.017751 1 0.529257 -3.303886 0.037294 1 2.569349 -1.892585 0.029517 1 2.397175 0.586232 0.001746 8 -1.037378 2.497775 -0.024403 8 1.205255 2.683578 -0.02944 1 -2.873385 -1.959908 0.007817 1 -1.913859 -3.387569 0.027503 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2127.442766506807 :outputLayer 
230 inputLayer: 16 6 -0.05525 0.740121 -0.00819 6 -1.208471 -0.075226 -0.003021 6 -1.095855 -1.455644 0.012186 6 0.15584 -2.086866 0.022931 6 1.299925 -1.276703 0.017772 6 1.206291 0.105159 0.002568 7 -0.158854 2.126121 -0.02339 1 -2.171797 0.409657 -0.011251 1 -1.996663 -2.061463 0.015857 7 0.260334 -3.486632 0.038381 1 2.280717 -1.741992 0.025878 1 2.086938 0.727801 -0.001411 8 -1.331927 2.663522 -0.032105 8 0.921335 2.832062 -0.028315 1 -0.557232 -4.061705 0.042133 1 1.154217 -3.933904 0.046319 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2127.0507275710115 :outputLayer 
234 inputLayer: 14 6 0.030523 0.571203 0.049504 6 -1.014635 -0.270313 -0.345134 6 -0.821537 -1.641922 -0.378338 6 0.413608 -2.182631 -0.018641 6 1.456845 -1.350873 0.374701 6 1.263999 0.024822 0.408269 6 -0.153094 2.037603 0.092349 1 -1.962465 0.171138 -0.619317 1 -1.62775 -2.294931 -0.683023 1 0.560398 -3.253912 -0.045872 1 2.412531 -1.773004 0.652753 1 2.069335 0.681662 0.712939 8 -1.175363 2.616988 -0.196166 1 0.74083 2.605095 0.419283 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -1814.239519517636 :outputLayer 
250 inputLayer: 17 6 0.86255 0.691004 0.021238 6 -0.256319 -0.152774 -0.043995 6 -0.156615 -1.539352 0.021318 6 1.08844 -2.134054 0.131297 6 2.22105 -1.33006 0.199794 6 2.099365 0.051996 0.154934 6 0.819841 2.195902 -0.012233 7 -1.620347 0.391517 -0.184099 8 -2.550563 -0.297316 0.219196 8 -1.752055 1.493137 -0.705985 1 3.200768 -1.777882 0.294159 1 2.987112 0.665579 0.227051 1 -1.059855 -2.127235 -0.018604 1 1.172146 -3.21067 0.166042 1 0.065888 2.599174 0.661348 1 0.571439 2.561503 -1.007338 1 1.79174 2.593855 0.274015 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2120.0986607135856 :outputLayer 
251 inputLayer: 17 6 0.745072 1.635743 -0.066834 6 -0.390859 0.832201 -0.043262 6 -0.255605 -0.548977 0.022259 6 0.981801 -1.172044 0.065785 6 2.115793 -0.370127 0.041717 6 1.997278 1.012922 -0.023613 6 0.633668 3.137175 -0.136442 1 -1.380316 1.261426 -0.074837 1 3.094602 -0.827449 0.074281 1 2.892065 1.622071 -0.041312 7 -1.474653 -1.380869 0.046565 1 1.041621 -2.247257 0.116532 1 -0.406316 3.456711 -0.160405 1 1.12561 3.526253 -1.029367 1 1.109744 3.6063 0.726074 8 -2.557273 -0.80872 0.002373 8 -1.333582 -2.596546 0.109577 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2123.537483162305 :outputLayer 
252 inputLayer: 17 6 -0.17366 2.064113 -0.09026 6 -1.309944 1.252454 -0.067189 6 -1.206232 -0.130323 -0.006461 6 0.055803 -0.703784 0.031453 6 1.208459 0.071864 0.01046 6 1.083519 1.449859 -0.050172 6 -0.288531 3.5635 -0.156941 1 -2.290896 1.707163 -0.097225 1 2.173964 -0.407612 0.041427 1 1.976765 2.060411 -0.066855 1 -2.080083 -0.762062 0.011508 7 0.177471 -2.168678 0.095066 1 -1.328534 3.883031 -0.181906 1 0.206194 3.95424 -1.047764 1 0.187725 4.030988 0.706558 8 -0.856232 -2.82728 0.114085 8 1.306157 -2.646652 0.125339 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2124.5923287858022 :outputLayer 
253 inputLayer: 17 6 0.858561 0.691179 0.020481 6 -0.309761 -0.134938 -0.051101 6 -0.153663 -1.543554 0.030993 6 1.090367 -2.124081 0.178148 6 2.237999 -1.331092 0.250495 6 2.087734 0.058062 0.16902 6 0.845334 2.200111 -0.052891 7 -1.606465 0.360965 -0.198973 8 -2.584637 -0.472179 -0.252656 8 -1.809041 1.629002 -0.279362 1 3.219339 -1.772275 0.3671 1 2.972534 0.68334 0.222853 1 -1.05182 -2.136265 -0.027356 1 1.16827 -3.203759 0.237298 1 0.243043 2.638936 0.740737 1 0.407123 2.556742 -0.983488 1 1.869669 2.574129 0.02684 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2204.384702758456 :outputLayer 
254 inputLayer: 17 6 0.748214 1.627628 -0.066388 6 -0.387988 0.836686 -0.04336 6 -0.293745 -0.574648 0.023052 6 0.986301 -1.172382 0.065971 6 2.113635 -0.371266 0.041998 6 2.017929 1.023873 -0.023675 6 0.630376 3.132293 -0.136536 1 -1.375586 1.270934 -0.075141 1 3.092333 -0.836972 0.075026 1 2.912742 1.634655 -0.041367 7 -1.444135 -1.356474 0.04574 1 1.047471 -2.247707 0.116759 1 -0.413742 3.443918 -0.160405 1 1.119438 3.53075 -1.030275 1 1.103349 3.611168 0.72582 8 -2.591223 -0.779188 0.002668 8 -1.326717 -2.634455 0.109205 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2209.9986793647986 :outputLayer 
255 inputLayer: 17 6 -0.171142 2.075055 -0.09066 6 -1.303461 1.2485 -0.066862 6 -1.209 -0.131974 -0.006322 6 0.05939 -0.753935 0.033588 6 1.211007 0.067193 0.010653 6 1.08373 1.441743 -0.049876 6 -0.286107 3.576159 -0.157487 1 -2.288449 1.703622 -0.096903 1 2.176582 -0.412488 0.041589 1 1.983538 2.049029 -0.06639 1 -2.08522 -0.760391 0.011576 7 0.174654 -2.138105 0.093675 1 -1.331852 3.887549 -0.1821 1 0.197323 3.988916 -1.049998 1 0.178945 4.065767 0.70545 8 -0.895364 -2.850434 0.113992 8 1.347371 -2.664976 0.127201 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2209.747319208458 :outputLayer 
267 inputLayer: 19 6 0.636817 1.0607 0.017683 6 -0.44696 0.188958 0.013456 6 -0.258208 -1.200755 -0.031511 6 1.062077 -1.719241 -0.073721 6 2.135461 -0.840474 -0.069737 6 1.955206 0.539632 -0.024906 6 0.434994 2.523707 0.067283 6 -0.983212 3.080818 0.109351 1 -1.552029 2.78022 -0.771305 1 -0.921675 4.165462 0.147712 1 -1.526288 2.716458 0.982028 8 1.379013 3.308137 0.075289 1 -1.46523 0.539676 0.044414 7 -1.365959 -2.052436 -0.033531 1 1.194737 -2.788213 -0.107793 1 3.141361 -1.243263 -0.102362 1 2.790522 1.222954 -0.021431 8 -2.541361 -1.551996 0.00327 8 -1.162569 -3.311464 -0.072489 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2556.5606570723467 :outputLayer 
268 inputLayer: 19 6 -0.164686 1.380848 0.044713 6 -1.250202 0.46697 0.037768 6 -1.054987 -0.893177 -0.007193 6 0.255959 -1.419873 -0.048362 6 1.354965 -0.526794 -0.042608 6 1.14265 0.827737 0.002638 6 -0.339977 2.821742 0.092293 6 -1.757708 3.389634 0.135357 1 -2.335505 3.095061 -0.743681 1 -1.688702 4.474268 0.168477 1 -2.304633 3.039444 1.013731 8 0.611573 3.616672 0.099504 1 -2.265573 0.838454 0.068542 1 -1.884262 -1.58252 -0.012078 7 0.46209 -2.801655 -0.093939 1 2.350063 -0.94154 -0.074492 1 1.979458 1.511962 0.007256 8 -0.54501 -3.573876 -0.097579 8 1.64963 -3.245654 -0.130415 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2560.0798361343914 :outputLayer 
270 inputLayer: 19 6 0.614299 1.052839 0.017985 6 -0.468337 0.175821 0.013606 6 -0.229414 -1.189745 -0.031725 6 1.05366 -1.715145 -0.073444 6 2.130337 -0.835388 -0.069648 6 1.913528 0.534212 -0.024253 6 0.436644 2.546117 0.068049 6 -0.963658 3.114995 0.109987 1 -1.531973 2.816186 -0.772475 1 -0.899474 4.198044 0.148023 1 -1.506334 2.75278 0.984703 8 1.40949 3.271748 0.074013 1 -1.488267 0.522084 0.044387 7 -1.382355 -2.112686 -0.035015 1 1.191305 -2.784239 -0.107678 1 3.138087 -1.224062 -0.102023 1 2.740414 1.229518 -0.020289 8 -2.503738 -1.620842 -0.000962 8 -1.147518 -3.313357 -0.071539 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2468.1241244995617 :outputLayer 
271 inputLayer: 19 6 -0.174613 1.346383 0.043994 6 -1.257807 0.463175 0.038053 6 -1.052086 -0.908657 -0.007532 6 0.250289 -1.382676 -0.047132 6 1.348018 -0.530868 -0.04265 6 1.126588 0.8349 0.003165 6 -0.351748 2.841231 0.093266 6 -1.751311 3.413116 0.135733 1 -2.322058 3.111826 -0.744236 1 -1.684809 4.496188 0.168828 1 -2.291691 3.056243 1.014064 8 0.620549 3.567061 0.098324 1 -2.270178 0.83689 0.068961 1 -1.874936 -1.605378 -0.012703 7 0.476695 -2.842803 -0.095595 1 2.343878 -0.94309 -0.074542 1 1.95384 1.528875 0.008237 8 -0.5088 -3.569623 -0.098081 8 1.635323 -3.235092 -0.130222 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2467.7280580806546 :outputLayer 
273 inputLayer: 19 6 0.641879 0.293479 -0.013161 6 -0.318248 -0.718614 0.036342 6 0.012524 -2.044502 0.289305 6 1.339737 -2.382619 0.501068 6 2.319675 -1.396387 0.445871 6 1.971952 -0.076652 0.186674 6 0.372885 1.768702 -0.256806 6 -0.309992 2.553945 0.837421 1 -0.73275 3.464228 0.420506 1 0.451792 2.829115 1.572527 1 -1.078413 1.982219 1.350916 8 0.848866 2.29603 -1.233731 7 -1.731671 -0.410008 -0.241494 1 -0.77061 -2.78585 0.302091 1 1.607905 -3.411214 0.694533 1 3.358201 -1.65512 0.598918 1 2.736028 0.685817 0.131685 8 -1.985682 0.698059 -0.703292 8 -2.567229 -1.272053 -0.005435 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2462.9630508545088 :outputLayer 
274 inputLayer: 19 6 0.659259 0.291459 -0.07145 6 -0.395193 -0.668303 0.05518 6 -0.07278 -2.004461 0.396102 6 1.237931 -2.409194 0.500461 6 2.287014 -1.499832 0.269154 6 1.978298 -0.177719 -0.008429 6 0.507431 1.766874 -0.12631 6 -0.513272 2.449768 0.767195 1 -1.246937 2.966255 0.151697 1 0.025146 3.187862 1.366518 1 -1.044762 1.759114 1.415961 8 1.301414 2.461925 -0.755332 7 -1.719386 -0.376252 -0.275344 1 -0.892135 -2.693601 0.524575 1 1.458297 -3.441018 0.74631 1 3.31898 -1.818024 0.33781 1 2.765186 0.551985 -0.143519 8 -1.989755 0.749809 -0.812273 8 -2.621807 -1.258485 -0.077114 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 :inputLayer  outputLayer: -2550.919140122365 :outputLayer 
