0 1.906992e-06 -7.228213e+02 -7.228199e+02
1 2.034651e-06 -7.228213e+02 -7.228199e+02
2 2.544618e-06 -7.228214e+02 -7.228198e+02
3 3.147298e-06 -7.228215e+02 -7.228197e+02
4 3.534289e-06 -7.228217e+02 -7.228198e+02
5 3.513970e-06 -7.228219e+02 -7.228201e+02
6 3.110127e-06 -7.228221e+02 -7.228204e+02
7 2.520660e-06 -7.228224e+02 -7.228208e+02
8 1.945467e-06 -7.228225e+02 -7.228211e+02
9 1.398761e-06 -7.228227e+02 -7.228215e+02
10 7.308239e-07 -7.228227e+02 -7.228219e+02
11 7.100201e-08 -7.228227e+02 -7.228225e+02
12 3.963296e-07 -7.228227e+02 -7.228233e+02
13 2.713142e-06 -7.228225e+02 -7.228242e+02
14 5.735560e-06 -7.228224e+02 -7.228248e+02
15 6.273494e-06 -7.228222e+02 -7.228247e+02
16 3.562714e-06 -7.228220e+02 -7.228239e+02
17 6.884656e-07 -7.228218e+02 -7.228226e+02
18 2.249336e-08 -7.228217e+02 -7.228215e+02
19 3.490921e-07 -7.228216e+02 -7.228210e+02
20 1.196667e-07 -7.228215e+02 -7.228212e+02
21 1.341217e-07 -7.228215e+02 -7.228219e+02
22 1.249109e-06 -7.228215e+02 -7.228227e+02
23 2.213798e-06 -7.228216e+02 -7.228231e+02
24 1.515824e-06 -7.228217e+02 -7.228229e+02
25 9.081501e-08 -7.228218e+02 -7.228221e+02
26 1.214130e-06 -7.228218e+02 -7.228207e+02
27 6.690694e-06 -7.228219e+02 -7.228193e+02
28 1.339753e-05 -7.228218e+02 -7.228182e+02
29 1.551818e-05 -7.228218e+02 -7.228179e+02
30 1.124219e-05 -7.228217e+02 -7.228184e+02
31 4.967170e-06 -7.228216e+02 -7.228194e+02
32 1.233824e-06 -7.228215e+02 -7.228204e+02
33 2.424944e-07 -7.228214e+02 -7.228209e+02
34 3.831967e-07 -7.228213e+02 -7.228207e+02
35 2.094239e-06 -7.228212e+02 -7.228198e+02
36 7.353492e-06 -7.228212e+02 -7.228185e+02
37 1.619706e-05 -7.228213e+02 -7.228172e+02
38 2.479374e-05 -7.228213e+02 -7.228164e+02
39 2.766336e-05 -7.228215e+02 -7.228162e+02
40 2.262155e-05 -7.228216e+02 -7.228168e+02
41 1.321497e-05 -7.228217e+02 -7.228181e+02
42 5.214301e-06 -7.228218e+02 -7.228196e+02
43 1.250643e-06 -7.228219e+02 -7.228208e+02
44 1.337896e-07 -7.228220e+02 -7.228216e+02
45 3.328127e-09 -7.228220e+02 -7.228220e+02
46 1.836132e-07 -7.228219e+02 -7.228224e+02
47 9.284989e-07 -7.228218e+02 -7.228228e+02
48 2.667138e-06 -7.228217e+02 -7.228233e+02
49 4.870511e-06 -7.228215e+02 -7.228237e+02
50 6.113330e-06 -7.228214e+02 -7.228238e+02
51 5.757039e-06 -7.228212e+02 -7.228236e+02
52 4.558182e-06 -7.228211e+02 -7.228233e+02
53 3.524136e-06 -7.228211e+02 -7.228230e+02
54 3.005317e-06 -7.228211e+02 -7.228228e+02
55 2.743425e-06 -7.228212e+02 -7.228229e+02
56 2.195044e-06 -7.228213e+02 -7.228228e+02
57 1.061078e-06 -7.228215e+02 -7.228225e+02
58 5.049669e-08 -7.228217e+02 -7.228219e+02
59 7.392156e-07 -7.228219e+02 -7.228211e+02
60 4.028426e-06 -7.228221e+02 -7.228201e+02
61 8.746984e-06 -7.228222e+02 -7.228193e+02
62 1.175167e-05 -7.228223e+02 -7.228189e+02
63 1.063569e-05 -7.228224e+02 -7.228191e+02
64 6.407253e-06 -7.228224e+02 -7.228199e+02
65 2.468119e-06 -7.228223e+02 -7.228208e+02
66 7.302674e-07 -7.228222e+02 -7.228214e+02
67 5.651358e-07 -7.228221e+02 -7.228214e+02
68 1.812874e-06 -7.228220e+02 -7.228207e+02
69 5.883719e-06 -7.228219e+02 -7.228195e+02
70 1.302479e-05 -7.228218e+02 -7.228182e+02
71 2.036330e-05 -7.228218e+02 -7.228173e+02
72 2.385513e-05 -7.228218e+02 -7.228169e+02
73 2.162977e-05 -7.228218e+02 -7.228172e+02
74 1.535174e-05 -7.228218e+02 -7.228179e+02
75 8.588575e-06 -7.228219e+02 -7.228190e+02
76 4.000968e-06 -7.228219e+02 -7.228199e+02
77 2.033811e-06 -7.228220e+02 -7.228205e+02
78 1.671641e-06 -7.228220e+02 -7.228207e+02
79 1.959137e-06 -7.228219e+02 -7.228205e+02
80 1.722877e-06 -7.228219e+02 -7.228206e+02
81 4.035478e-07 -7.228218e+02 -7.228211e+02
82 4.555813e-07 -7.228217e+02 -7.228224e+02
83 4.989591e-06 -7.228216e+02 -7.228238e+02
84 1.202884e-05 -7.228215e+02 -7.228249e+02
85 1.568737e-05 -7.228214e+02 -7.228254e+02
86 1.328823e-05 -7.228214e+02 -7.228250e+02
87 7.744083e-06 -7.228214e+02 -7.228241e+02
88 3.144543e-06 -7.228214e+02 -7.228232e+02
89 9.504020e-07 -7.228215e+02 -7.228225e+02
90 3.508146e-07 -7.228216e+02 -7.228222e+02
91 4.261783e-07 -7.228217e+02 -7.228223e+02
92 1.078424e-06 -7.228218e+02 -7.228228e+02
93 2.251372e-06 -7.228218e+02 -7.228233e+02
94 3.206052e-06 -7.228218e+02 -7.228236e+02
95 2.987291e-06 -7.228218e+02 -7.228236e+02
