67 5.590697e-08    -722.821144    -722.821380
68 1.867007e-07    -722.821105    -722.820673
69 2.462863e-06    -722.821063    -722.819494
70 7.760890e-06    -722.821022    -722.818236
71 1.364484e-05    -722.820984    -722.817290
72 1.635062e-05    -722.820953    -722.816909
73 1.420910e-05    -722.820930    -722.817161
74 8.930177e-06    -722.820919    -722.817931
75 3.828502e-06    -722.820920    -722.818963
76 9.949584e-07    -722.820930    -722.819933
77 1.748968e-07    -722.820949    -722.820531
78 9.468587e-08    -722.820972    -722.820664
79 2.160800e-07    -722.820993    -722.820528
80 2.037121e-07    -722.821007    -722.820556
81 1.878797e-08    -722.821011    -722.821148
82 1.832720e-06    -722.821001    -722.822355
83 7.991398e-06    -722.820978    -722.823805
84 1.597260e-05    -722.820943    -722.824940
85 1.986110e-05    -722.820900    -722.825357
86 1.721498e-05    -722.820853    -722.825002
87 1.113640e-05    -722.820805    -722.824142
88 5.836101e-06    -722.820760    -722.823176
89 2.998222e-06    -722.820722    -722.822454
90 2.167469e-06    -722.820695    -722.822167
91 2.711228e-06    -722.820679    -722.822326
92 4.491764e-06    -722.820678    -722.822797
93 6.910761e-06    -722.820689    -722.823318
94 8.525121e-06    -722.820712    -722.823632
95 7.905506e-06    -722.820743    -722.823555
96 5.341861e-06    -722.820778    -722.823089
97 2.623921e-06    -722.820810    -722.822430
98 9.929844e-07    -722.820836    -722.821832
99 3.236060e-07    -722.820850    -722.821419
100 7.282303e-08    -722.820852    -722.821122
101 1.408205e-09    -722.820842    -722.820804
102 1.638688e-07    -722.820820    -722.820415
103 5.830858e-07    -722.820790    -722.820026
104 1.047107e-06    -722.820754    -722.819731
105 1.335713e-06    -722.820718    -722.819562
106 1.444916e-06    -722.820684    -722.819482
107 1.513366e-06    -722.820657    -722.819427
108 1.662931e-06    -722.820641    -722.819351
109 1.952948e-06    -722.820636    -722.819239
110 2.439700e-06    -722.820646    -722.819084
111 3.212355e-06    -722.820668    -722.818876
112 4.285766e-06    -722.820701    -722.818631
113 4.359646e-06    -722.820561    -722.818473
114 4.046517e-06    -722.820603    -722.818591
115 2.207925e-06    -722.820642    -722.819156
116 3.006734e-07    -722.820675    -722.820127
117 2.081254e-07    -722.820701    -722.821157
118 1.034813e-06    -722.820718    -722.821735
119 5.672227e-07    -722.820727    -722.821480
120 1.200836e-07    -722.820730    -722.820383
121 3.543938e-06    -722.820728    -722.818845
122 1.039371e-05    -722.820723    -722.817499
123 1.449363e-05    -722.820718    -722.816911
124 1.138706e-05    -722.820715    -722.817341
125 4.263314e-06    -722.820718    -722.818653
126 9.131549e-08    -722.820727    -722.820425
127 1.940280e-06    -722.820745    -722.822138
128 6.741603e-06    -722.820772    -722.823368
129 9.645373e-06    -722.820805    -722.823911
130 8.930376e-06    -722.820844    -722.823832
131 6.528750e-06    -722.820883    -722.823438
132 4.950070e-06    -722.820919    -722.823144
133 5.266000e-06    -722.820949    -722.823244
134 7.743656e-06    -722.820971    -722.823754
135 1.181402e-05    -722.820985    -722.824422
136 1.542239e-05    -722.820991    -722.824918
137 1.622514e-05    -722.820991    -722.825019
138 1.363746e-05    -722.820987    -722.824680
139 9.094006e-06    -722.820981    -722.823997
140 4.640790e-06    -722.820976    -722.823130
141 1.692448e-06    -722.820972    -722.822273
142 4.319290e-07    -722.820972    -722.821629
143 1.584831e-07    -722.820976    -722.821374
144 3.345313e-07    -722.820985    -722.821563
145 1.157314e-06    -722.820997    -722.822073
146 2.666774e-06    -722.821012    -722.822645
147 4.079520e-06    -722.821026    -722.823046
148 4.801831e-06    -722.821037    -722.823228
149 5.220328e-06    -722.821040    -722.823325
150 6.010564e-06    -722.821034    -722.823486
151 7.170611e-06    -722.821018    -722.823696
152 7.776855e-06    -722.820992    -722.823781
153 6.846323e-06    -722.820958    -722.823575
154 4.690708e-06    -722.820919    -722.823085
155 2.701525e-06    -722.820877    -722.822521
156 1.795936e-06    -722.820836    -722.822176
157 2.185815e-06    -722.820798    -722.822276
158 4.384746e-06    -722.820765    -722.822859
159 9.105443e-06    -722.820740    -722.823758
160 1.559990e-05    -722.820725    -722.824675
161 2.097770e-05    -722.820720    -722.825300
162 2.224079e-05    -722.820723    -722.825439
163 1.902506e-05    -722.820732    -722.825094
164 1.392076e-05    -722.820744    -722.824475
165 1.000511e-05    -722.820754    -722.823917
166 8.754911e-06    -722.820758    -722.823717
167 1.027384e-05    -722.820754    -722.823959
168 1.358260e-05    -722.820740    -722.824425
169 1.593314e-05    -722.820716    -722.824708
170 1.420956e-05    -722.820686    -722.824456
171 8.579660e-06    -722.820653    -722.823582
172 2.838788e-06    -722.820619    -722.822304
173 1.861889e-07    -722.820589    -722.821020
174 1.833240e-07    -722.820564    -722.820136
175 4.057266e-07    -722.820549    -722.819912
176 2.260050e-08    -722.820545    -722.820395
177 7.586253e-07    -722.820555    -722.821426
178 4.465952e-06    -722.820579    -722.822692
179 1.015790e-05    -722.820616    -722.823803
180 1.395602e-05    -722.820664    -722.824400
181 1.266615e-05    -722.820720    -722.824279
182 7.677164e-06    -722.820778    -722.823549
183 3.236019e-06    -722.820833    -722.822632
184 1.405481e-06    -722.820879    -722.822065
185 1.563450e-06    -722.820914    -722.822164
186 3.455912e-06    -722.820934    -722.822793
187 6.319470e-06    -722.820941    -722.823455
188 7.149045e-06    -722.820937    -722.823611
189 4.258874e-06    -722.820925    -722.822989
190 6.134978e-07    -722.820909    -722.821692
191 6.272643e-07    -722.820891    -722.820099
192 4.868163e-06    -722.820875    -722.818669
193 9.634362e-06    -722.820865    -722.817761
194 1.100304e-05    -722.820862    -722.817545
195 8.343204e-06    -722.820868    -722.817980
196 4.082159e-06    -722.820884    -722.818864
197 1.030005e-06    -722.820909    -722.819894
198 2.468930e-08    -722.820939    -722.820782
199 1.705243e-07    -722.820971    -722.821384

0 2.283777e-06    -722.821394    -722.819883
1 2.266441e-06    -722.821367    -722.819862
2 2.422284e-06    -722.821335    -722.819779
3 3.038561e-06    -722.821487    -722.819744
4 2.654076e-06    -722.821457    -722.819828
5 1.914560e-06    -722.821435    -722.820051
6 1.074516e-06    -722.821423    -722.820386
7 4.239221e-07    -722.821422    -722.820771
8 8.619490e-08    -722.821433    -722.821139
9 4.379948e-08    -722.821268    -722.821477
10 3.361373e-07    -722.821291    -722.821871
11 1.313463e-06    -722.821315    -722.822461
12 3.843658e-06    -722.821334    -722.823295
13 8.109195e-06    -722.821346    -722.824194
14 1.177011e-05    -722.821348    -722.824779
15 1.128886e-05    -722.821339    -722.824699
16 6.585274e-06    -722.821319    -722.823885
17 1.838623e-06    -722.821288    -722.822644
18 7.009749e-08    -722.821248    -722.821513
19 5.560186e-08    -722.821202    -722.820966
20 1.594746e-11    -722.821152    -722.821156
21 3.319122e-07    -722.821287    -722.821863
22 1.987317e-06    -722.821241    -722.822651
23 3.546896e-06    -722.821204    -722.823087
24 3.005514e-06    -722.821176    -722.822910
25 8.065312e-07    -722.821160    -722.822058
26 1.911705e-07    -722.821153    -722.820716
27 3.570441e-06    -722.821154    -722.819264
28 8.822701e-06    -722.821157    -722.818187
29 1.085571e-05    -722.821161    -722.817866
30 7.762936e-06    -722.821161    -722.818375
31 3.104586e-06    -722.821157    -722.819395
32 5.668837e-07    -722.821148    -722.820395
33 5.604926e-08    -722.821135    -722.820898
34 1.960468e-07    -722.821119    -722.820676
35 1.725446e-06    -722.821102    -722.819788
36 6.629879e-06    -722.821085    -722.818510
37 1.471905e-05    -722.821071    -722.817234
38 2.207687e-05    -722.821061    -722.816362
39 2.359985e-05    -722.821057    -722.816199
40 1.783579e-05    -722.821061    -722.816838
41 8.876873e-06    -722.821074    -722.818095
42 2.342320e-06    -722.821096    -722.819566
43 9.438289e-08    -722.821126    -722.820819
44 2.077014e-07    -722.821161    -722.821617
45 7.034114e-07    -722.821198    -722.822037
46 1.254610e-06    -722.821234    -722.822354
47 2.321784e-06    -722.821265    -722.822789
48 4.125728e-06    -722.821291    -722.823322
49 5.893402e-06    -722.821310    -722.823738
50 6.346397e-06    -722.821325    -722.823844
51 5.268983e-06    -722.821336    -722.823631
52 3.696045e-06    -722.821344    -722.823267
53 2.600245e-06    -722.821353    -722.822966
54 2.188893e-06    -722.821365    -722.822844
55 2.171220e-06    -722.821379    -722.822853
56 2.016619e-06    -722.821400    -722.822820
57 1.262175e-06    -722.821427    -722.822550
58 2.371991e-07    -722.821459    -722.821946
59 1.879872e-07    -722.821496    -722.821062
60 2.069101e-06    -722.821533    -722.820095
61 5.196904e-06    -722.821569    -722.819289
62 7.188009e-06    -722.821597    -722.818916
63 6.184139e-06    -722.821615    -722.819128
64 3.127407e-06    -722.821619    -722.819851
65 7.265251e-07    -722.821610    -722.820758
66 4.109431e-08    -722.821589    -722.821386
67 3.133992e-08    -722.821557    -722.821380
68 7.149821e-07    -722.821519    -722.820673
69 3.931609e-06    -722.821477    -722.819494
70 1.023561e-05    -722.821435    -722.818236
71 1.687048e-05    -722.821397    -722.817290
72 1.986545e-05    -722.821366    -722.816909
73 1.749726e-05    -722.821344    -722.817161
74 1.157236e-05    -722.821333    -722.817931
75 5.617530e-06    -722.821333    -722.818963
76 1.990789e-06    -722.821344    -722.819933
77 6.916982e-07    -722.821363    -722.820531
78 5.201121e-07    -722.821385    -722.820664
79 7.714485e-07    -722.821406    -722.820528
80 7.479172e-07    -722.821421    -722.820556
81 7.640143e-08    -722.821424    -722.821148
82 8.841689e-07    -722.821415    -722.822355
83 5.824639e-06    -722.821392    -722.823805
84 1.283858e-05    -722.821357    -722.824940
85 1.634668e-05    -722.821314    -722.825357
86 1.395483e-05    -722.821266    -722.825002
87 8.547718e-06    -722.821218    -722.824142
88 4.009306e-06    -722.821174    -722.823176
89 1.737283e-06    -722.821136    -722.822454
90 1.120963e-06    -722.821108    -722.822167
91 1.520544e-06    -722.821093    -722.822326
92 2.910099e-06    -722.821091    -722.822797
93 4.907800e-06    -722.821103    -722.823318
94 6.281559e-06    -722.821126    -722.823632
95 5.751344e-06    -722.821157    -722.823555
96 3.601529e-06    -722.821191    -722.823089
97 1.455340e-06    -722.821224    -722.822430
98 3.398993e-07    -722.821249    -722.821832
99 2.414499e-08    -722.821264    -722.821419
100 2.062664e-08    -722.821266    -722.821122
101 2.034039e-07    -722.821255    -722.820804
102 6.695893e-07    -722.821233    -722.820415
103 1.385512e-06    -722.821203    -722.820026
104 2.064278e-06    -722.821168    -722.819731
105 2.462412e-06    -722.821131    -722.819562
106 2.609917e-06    -722.821098    -722.819482
107 2.701640e-06    -722.821071    -722.819427
108 2.900290e-06    -722.821054    -722.819351
109 3.279562e-06    -722.821050    -722.819239
110 3.902328e-06    -722.821059    -722.819084
111 4.865471e-06    -722.821082    -722.818876
112 6.168697e-06    -722.821115    -722.818631
113 6.257270e-06    -722.820974    -722.818473
114 5.880978e-06    -722.821016    -722.818591
115 3.607667e-06    -722.821055    -722.819156
116 9.250862e-07    -722.821089    -722.820127
117 1.825901e-09    -722.821114    -722.821157
118 3.645510e-07    -722.821131    -722.821735
119 1.153722e-07    -722.821140    -722.821480
120 5.776120e-07    -722.821143    -722.820383
121 5.271671e-06    -722.821141    -722.818845
122 1.323071e-05    -722.821136    -722.817499
123 1.781285e-05    -722.821132    -722.816911
124 1.434856e-05    -722.821129    -722.817341
125 6.141755e-06    -722.821131    -722.818653
126 5.121715e-07    -722.821141    -722.820425
127 9.593463e-07    -722.821159    -722.822138
128 4.765413e-06    -722.821185    -722.823368
129 7.248064e-06    -722.821219    -722.823911
130 6.630091e-06    -722.821257    -722.823832
131 4.586728e-06    -722.821296    -722.823438
132 3.281163e-06    -722.821333    -722.823144
133 3.539288e-06    -722.821363    -722.823244
134 5.613418e-06    -722.821385    -722.823754
135 9.142611e-06    -722.821398    -722.824422
136 1.234579e-05    -722.821404    -722.824918
137 1.306510e-05    -722.821404    -722.825019
138 1.075457e-05    -722.821401    -722.824680
139 6.771183e-06    -722.821395    -722.823997
140 3.030288e-06    -722.821389    -722.823130
141 7.875920e-07    -722.821386    -722.822273
142 5.940716e-08    -722.821385    -722.821629
143 2.364785e-10    -722.821389    -722.821374
144 2.719516e-08    -722.821398    -722.821563
145 4.386517e-07    -722.821411    -722.822073
146 1.487299e-06    -722.821425    -722.822645
147 2.580215e-06    -722.821440    -722.823046
148 3.160682e-06    -722.821450    -722.823228
149 3.501863e-06    -722.821454    -722.823325
150 4.154128e-06    -722.821448    -722.823486
151 5.127156e-06    -722.821432    -722.823696
152 5.641689e-06    -722.821406    -722.823781
153 4.853521e-06    -722.821372    -722.823575
154 3.070650e-06    -722.821333    -722.823085
155 1.513280e-06    -722.821291    -722.822521
156 8.586767e-07    -722.821249    -722.822176
157 1.134168e-06    -722.821211    -722.822276
158 2.824085e-06    -722.821178    -722.822859
159 6.781053e-06    -722.821154    -722.823758
160 1.250467e-05    -722.821139    -722.824675
161 1.736110e-05    -722.821133    -722.825300
162 1.851183e-05    -722.821136    -722.825439
163 1.558904e-05    -722.821146    -722.825094
164 1.100631e-05    -722.821157    -722.824475
165 7.560345e-06    -722.821167    -722.823917
166 6.479025e-06    -722.821172    -722.823717
167 7.794183e-06    -722.821167    -722.823959
168 1.070586e-05    -722.821153    -722.824425
169 1.280320e-05    -722.821130    -722.824708
170 1.126327e-05    -722.821100    -722.824456
171 6.328388e-06    -722.821066    -722.823582
172 1.616441e-06    -722.821033    -722.822304
173 3.246933e-10    -722.821002    -722.821020
174 7.083587e-07    -722.820978    -722.820136
175 1.103432e-06    -722.820962    -722.819912
176 3.178834e-07    -722.820959    -722.820395
177 2.093191e-07    -722.820968    -722.821426
178 2.889330e-06    -722.820992    -722.822692
179 7.693241e-06    -722.821029    -722.823803
180 1.103766e-05    -722.821078    -722.824400
181 9.894019e-06    -722.821134    -722.824279
182 5.556827e-06    -722.821192    -722.823549
183 1.919379e-06    -722.821247    -722.822632
184 5.960653e-07    -722.821293    -722.822065
185 7.004060e-07    -722.821327    -722.822164
186 2.089560e-06    -722.821347    -722.822793
187 4.411589e-06    -722.821355    -722.823455
188 5.108923e-06    -722.821351    -722.823611
189 2.723249e-06    -722.821339    -722.822989
190 1.367401e-07    -722.821322    -722.821692
191 1.453176e-06    -722.821304    -722.820099
192 6.863711e-06    -722.821289    -722.818669
193 1.237213e-05    -722.821278    -722.817761
194 1.391708e-05    -722.821276    -722.817545
195 1.090279e-05    -722.821282    -722.817980
196 5.923930e-06    -722.821298    -722.818864
197 2.040237e-06    -722.821322    -722.819894
198 3.255907e-07    -722.821353    -722.820782
199 2.824021e-13    -722.821385    -722.821384

0 2.782168e-06    -722.821551    -722.819883
1 2.763030e-06    -722.821524    -722.819862
2 2.934831e-06    -722.821492    -722.819779
3 3.609669e-06    -722.821644    -722.819744
4 3.189438e-06    -722.821614    -722.819828
5 2.372963e-06    -722.821591    -722.820051
6 1.424096e-06    -722.821579    -722.820386
7 6.526364e-07    -722.821579    -722.820771
8 2.028204e-07    -722.821589    -722.821139
9 2.758050e-09    -722.821424    -722.821477
10 1.789352e-07    -722.821448    -722.821871
11 9.787101e-07    -722.821472    -722.822461
12 3.253546e-06    -722.821491    -722.823295
13 7.240935e-06    -722.821503    -722.824194
14 1.071903e-05    -722.821505    -722.824779
15 1.026000e-05    -722.821496    -722.824699
16 5.805269e-06    -722.821476    -722.823885
17 1.438062e-06    -722.821445    -722.822644
18 1.166253e-08    -722.821405    -722.821513
19 1.541085e-07    -722.821359    -722.820966
20 2.333949e-08    -722.821309    -722.821156
21 1.758562e-07    -722.821444    -722.821863
22 1.569899e-06    -722.821398    -722.822651
23 2.980990e-06    -722.821360    -722.823087
24 2.486537e-06    -722.821333    -722.822910
25 5.495326e-07    -722.821317    -722.822058
26 3.528320e-07    -722.821310    -722.820716
27 4.187455e-06    -722.821310    -722.819264
28 9.778563e-06    -722.821314    -722.818187
29 1.191331e-05    -722.821318    -722.817866
30 8.661077e-06    -722.821318    -722.818375
31 3.681600e-06    -722.821314    -722.819395
32 8.275229e-07    -722.821305    -722.820395
33 1.548528e-07    -722.821292    -722.820898
34 3.594456e-07    -722.821276    -722.820676
35 2.161866e-06    -722.821258    -722.819788
36 7.461754e-06    -722.821242    -722.818510
37 1.594650e-05    -722.821227    -722.817234
38 2.357461e-05    -722.821217    -722.816362
39 2.514755e-05    -722.821214    -722.816199
40 1.918448e-05    -722.821218    -722.816838
41 9.835589e-06    -722.821231    -722.818095
42 2.846746e-06    -722.821253    -722.819566
43 2.152812e-07    -722.821283    -722.820819
44 8.938698e-08    -722.821318    -722.821617
45 4.650287e-07    -722.821355    -722.822037
46 9.280005e-07    -722.821391    -722.822354
47 1.868618e-06    -722.821422    -722.822789
48 3.513460e-06    -722.821448    -722.823322
49 5.156836e-06    -722.821467    -722.823738
50 5.581120e-06    -722.821482    -722.823844
51 4.573869e-06    -722.821492    -722.823631
52 3.117851e-06    -722.821501    -722.823267
53 2.119241e-06    -722.821510    -722.822966
54 1.749600e-06    -722.821521    -722.822844
55 1.733804e-06    -722.821536    -722.822853
56 1.595954e-06    -722.821557    -722.822820
57 9.345077e-07    -722.821583    -722.822550
58 1.090748e-07    -722.821616    -722.821946
59 3.485026e-07    -722.821652    -722.821062
60 2.544673e-06    -722.821690    -722.820095
61 5.936231e-06    -722.821725    -722.819289
62 8.053180e-06    -722.821754    -722.818916
63 6.988405e-06    -722.821772    -722.819128
64 3.706449e-06    -722.821776    -722.819851
65 1.018345e-06    -722.821767    -722.820758
66 1.292284e-07    -722.821745    -722.821386
67 1.114205e-07    -722.821714    -722.821380
68 1.004670e-06    -722.821675    -722.820673
69 4.577866e-06    -722.821634    -722.819494
70 1.126328e-05    -722.821592    -722.818236
71 1.818285e-05    -722.821554    -722.817290
72 2.128746e-05    -722.821523    -722.816909
73 1.883334e-05    -722.821501    -722.817161
74 1.266352e-05    -722.821490    -722.817931
75 6.385219e-06    -722.821490    -722.818963
76 2.457744e-06    -722.821501    -722.819933
77 9.770336e-07    -722.821519    -722.820531
78 7.708035e-07    -722.821542    -722.820664
79 1.071406e-06    -722.821563    -722.820528
80 1.043642e-06    -722.821578    -722.820556
81 1.876400e-07    -722.821581    -722.821148
82 6.139292e-07    -722.821571    -722.822355
83 5.092527e-06    -722.821548    -722.823805
84 1.173973e-05    -722.821514    -722.824940
85 1.510361e-05    -722.821471    -722.825357
86 1.280817e-05    -722.821423    -722.825002
87 7.655636e-06    -722.821375    -722.824142
88 3.406089e-06    -722.821330    -722.823176
89 1.348605e-06    -722.821293    -722.822454
90 8.135851e-07    -722.821265    -722.822167
91 1.158502e-06    -722.821250    -722.822326
92 2.399820e-06    -722.821248    -722.822797
93 4.237791e-06    -722.821259    -722.823318
94 5.520328e-06    -722.821282    -722.823632
95 5.024008e-06    -722.821314    -722.823555
96 3.031093e-06    -722.821348    -722.823089
97 1.101679e-06    -722.821380    -722.822430
98 1.816828e-07    -722.821406    -722.821832
99 1.903219e-12    -722.821420    -722.821419
100 9.023170e-08    -722.821422    -722.821122
101 3.693836e-07    -722.821412    -722.820804
102 9.507234e-07    -722.821390    -722.820415
103 1.779139e-06    -722.821360    -722.820026
104 2.539323e-06    -722.821325    -722.819731
105 2.978985e-06    -722.821288    -722.819562
106 3.141011e-06    -722.821254    -722.819482
107 3.241558e-06    -722.821227    -722.819427
108 3.458818e-06    -722.821211    -722.819351
109 3.871930e-06    -722.821207    -722.819239
110 4.546264e-06    -722.821216    -722.819084
111 5.581630e-06    -722.821239    -722.818876
112 6.971988e-06    -722.821271    -722.818631
113 7.066131e-06    -722.821131    -722.818473
114 6.665891e-06    -722.821173    -722.818591
115 4.227761e-06    -722.821212    -722.819156
116 1.251221e-06    -722.821246    -722.820127
117 1.300410e-08    -722.821271    -722.821157
118 1.998220e-07    -722.821288    -722.821735
119 3.345195e-08    -722.821297    -722.821480
120 8.404745e-07    -722.821300    -722.820383
121 6.016120e-06    -722.821298    -722.818845
122 1.439573e-05    -722.821293    -722.817499
123 1.916070e-05    -722.821288    -722.816911
124 1.556077e-05    -722.821286    -722.817341
125 6.943343e-06    -722.821288    -722.818653
126 7.611300e-07    -722.821297    -722.820425
127 6.768289e-07    -722.821315    -722.822138
128 4.105553e-06    -722.821342    -722.823368
129 6.428541e-06    -722.821376    -722.823911
130 5.847354e-06    -722.821414    -722.823832
131 3.939822e-06    -722.821453    -722.823438
132 2.737807e-06    -722.821489    -722.823144
133 2.974015e-06    -722.821519    -722.823244
134 4.895152e-06    -722.821542    -722.823754
135 8.219167e-06    -722.821555    -722.824422
136 1.126872e-05    -722.821561    -722.824918
137 1.195639e-05    -722.821561    -722.825019
138 9.750946e-06    -722.821557    -722.824680
139 5.979900e-06    -722.821552    -722.823997
140 2.509075e-06    -722.821546    -722.823130
141 5.339190e-07    -722.821542    -722.822273
142 7.563724e-09    -722.821542    -722.821629
143 2.963356e-08    -722.821546    -722.821374
144 6.631474e-11    -722.821555    -722.821563
145 2.555724e-07    -722.821567    -722.822073
146 1.129507e-06    -722.821582    -722.822645
147 2.101162e-06    -722.821596    -722.823046
148 2.627850e-06    -722.821607    -722.823228
149 2.939717e-06    -722.821610    -722.823325
150 3.539672e-06    -722.821605    -722.823486
151 4.441793e-06    -722.821588    -722.823696
152 4.921555e-06    -722.821563    -722.823781
153 4.187363e-06    -722.821529    -722.823575
154 2.545815e-06    -722.821489    -722.823085
155 1.152162e-06    -722.821448    -722.822521
156 5.927183e-07    -722.821406    -722.822176
157 8.248402e-07    -722.821368    -722.822276
158 2.321769e-06    -722.821335    -722.822859
159 5.989177e-06    -722.821311    -722.823758
160 1.142053e-05    -722.821296    -722.824675
161 1.607929e-05    -722.821290    -722.825300
162 1.718742e-05    -722.821293    -722.825439
163 1.437569e-05    -722.821302    -722.825094
164 9.990720e-06    -722.821314    -722.824475
165 6.722830e-06    -722.821324    -722.823917
166 5.705538e-06    -722.821328    -722.823717
167 6.943438e-06    -722.821324    -722.823959
168 9.704560e-06    -722.821310    -722.824425
169 1.170591e-05    -722.821287    -722.824708
170 1.023561e-05    -722.821257    -722.824456
171 5.564233e-06    -722.821223    -722.823582
172 1.242394e-06    -722.821189    -722.822304
173 1.925067e-08    -722.821159    -722.821020
174 9.968155e-07    -722.821134    -722.820136
175 1.457355e-06    -722.821119    -722.819912
176 5.192320e-07    -722.821116    -722.820395
177 9.044939e-08    -722.821125    -722.821426
178 2.380963e-06    -722.821149    -722.822692
179 6.848182e-06    -722.821186    -722.823803
180 1.002059e-05    -722.821234    -722.824400
181 8.932387e-06    -722.821290    -722.824279
182 4.842316e-06    -722.821348    -722.823549
183 1.509582e-06    -722.821403    -722.822632
184 3.785775e-07    -722.821450    -722.822065
185 4.625857e-07    -722.821484    -722.822164
186 1.660915e-06    -722.821504    -722.822793
187 3.777628e-06    -722.821511    -722.823455
188 4.424824e-06    -722.821507    -722.823611
189 2.230425e-06    -722.821496    -722.822989
190 4.537654e-08    -722.821479    -722.821692
191 1.855707e-06    -722.821461    -722.820099
192 7.709700e-06    -722.821446    -722.818669
193 1.349953e-05    -722.821435    -722.817761
194 1.511130e-05    -722.821432    -722.817545
195 1.196263e-05    -722.821439    -722.817980
196 6.711616e-06    -722.821455    -722.818864
197 2.512652e-06    -722.821479    -722.819894
198 5.290695e-07    -722.821509    -722.820782
199 2.474253e-08    -722.821541    -722.821384

0 2.983978e-06    -722.821610    -722.819883
1 2.964157e-06    -722.821584    -722.819862
2 3.142009e-06    -722.821552    -722.819779
3 3.839050e-06    -722.821703    -722.819744
4 3.405266e-06    -722.821673    -722.819828
5 2.559613e-06    -722.821651    -722.820051
6 1.569486e-06    -722.821639    -722.820386
7 7.522017e-07    -722.821638    -722.820771
8 2.598882e-07    -722.821649    -722.821139
9 4.787676e-11    -722.821484    -722.821477
10 1.321838e-07    -722.821507    -722.821871
11 8.646422e-07    -722.821531    -722.822461
12 3.042661e-06    -722.821551    -722.823295
13 6.924593e-06    -722.821563    -722.824194
14 1.033338e-05    -722.821564    -722.824779
15 9.882772e-06    -722.821555    -722.824699
16 5.522388e-06    -722.821535    -722.823885
17 1.299043e-06    -722.821504    -722.822644
18 2.357758e-09    -722.821464    -722.821513
19 2.043067e-07    -722.821418    -722.820966
20 4.503270e-08    -722.821368    -722.821156
21 1.295393e-07    -722.821503    -722.821863
22 1.424489e-06    -722.821457    -722.822651
23 2.779282e-06    -722.821420    -722.823087
24 2.302622e-06    -722.821393    -722.822910
25 4.649443e-07    -722.821376    -722.822058
26 4.269747e-07    -722.821369    -722.820716
27 4.434240e-06    -722.821370    -722.819264
28 1.015382e-05    -722.821374    -722.818187
29 1.232714e-05    -722.821377    -722.817866
30 9.014449e-06    -722.821377    -722.818375
31 3.913220e-06    -722.821373    -722.819395
32 9.391922e-07    -722.821364    -722.820395
33 2.051635e-07    -722.821351    -722.820898
34 4.342470e-07    -722.821335    -722.820676
35 2.340181e-06    -722.821318    -722.819788
