0 2.754294e-03 6.516244e-03 6.976358e-03 6.518028e-03 5.481805e-03 4.358254e-03 2.991791e-03 1.558105e-03 1.017696e-04 4.981771e-05 7.822215e-05 2.627031e-05 4.352820e-04 2.148815e-04 3.343342e-04 1.139336e-04 4.777171e-04 2.403711e-04 3.659779e-04 1.286320e-04 3.956924e-04 2.065214e-04 3.011487e-04 1.119777e-04 2.108371e-04 5.033185e-05 7.985054e-05 7.632968e-06 2.721336e-04 1.522677e-04 2.040507e-04 8.418483e-05 1.421437e-04 3.699822e-05 5.434133e-05 4.426855e-06 1.299437e-04 8.616293e-05 9.324820e-05 4.946745e-05 6.324652e-05 2.104164e-05 2.379404e-05 1.410318e-06 4.444525e-05 3.851240e-05 2.908533e-05 2.315248e-05 1.827651e-05 9.693538e-06 6.263028e-06 2.290184e-07 
1 2.752563e-03 6.512045e-03 6.971592e-03 6.513279e-03 5.478318e-03 4.358682e-03 3.003522e-03 1.578704e-03 1.014707e-04 4.966501e-05 7.799389e-05 2.618821e-05 4.339943e-04 2.142408e-04 3.333419e-04 1.135884e-04 4.762733e-04 2.397122e-04 3.648416e-04 1.282804e-04 3.944323e-04 2.060643e-04 3.001165e-04 1.117485e-04 2.100966e-04 5.019373e-05 7.985526e-05 7.553041e-06 2.711513e-04 1.520930e-04 2.031911e-04 8.413286e-05 1.414881e-04 3.695600e-05 5.428887e-05 4.375645e-06 1.292628e-04 8.629493e-05 9.258618e-05 4.961830e-05 6.270482e-05 2.111585e-05 2.367835e-05 1.391213e-06 4.402132e-05 3.876076e-05 2.863694e-05 2.337638e-05 1.790186e-05 9.813176e-06 6.162672e-06 2.264210e-07 
2 2.750046e-03 6.505934e-03 6.964704e-03 6.506554e-03 5.473689e-03 4.360055e-03 3.021571e-03 1.609505e-03 1.012713e-04 4.956341e-05 7.784038e-05 2.613252e-05 4.331276e-04 2.138343e-04 3.326599e-04 1.133665e-04 4.752799e-04 2.393526e-04 3.640208e-04 1.280935e-04 3.935227e-04 2.059288e-04 2.993026e-04 1.117086e-04 2.094910e-04 5.012540e-05 8.005055e-05 7.450078e-06 2.703698e-04 1.522443e-04 2.024151e-04 8.428961e-05 1.408594e-04 3.700064e-05 5.434711e-05 4.309150e-06 1.286025e-04 8.673036e-05 9.185780e-05 4.998570e-05 6.207814e-05 2.129337e-05 2.357974e-05 1.367007e-06 4.354140e-05 3.923957e-05 2.807996e-05 2.377813e-05 1.742448e-05 1.002455e-05 6.045872e-06 2.240142e-07 
3 2.779154e-03 6.574654e-03 7.038038e-03 6.575139e-03 5.533339e-03 4.414313e-03 3.079700e-03 1.665418e-03 1.024777e-04 5.016354e-05 7.876151e-05 2.644739e-05 4.382725e-04 2.164731e-04 3.365631e-04 1.147637e-04 4.808850e-04 2.424441e-04 3.682053e-04 1.297644e-04 3.980842e-04 2.088242e-04 3.025916e-04 1.133317e-04 2.117195e-04 5.079902e-05 8.137063e-05 7.430794e-06 2.733579e-04 1.547112e-04 2.044015e-04 8.575485e-05 1.421157e-04 3.762510e-05 5.516509e-05 4.291260e-06 1.297433e-04 8.857149e-05 9.236641e-05 5.119458e-05 6.226046e-05 2.184576e-05 2.380779e-05 1.360186e-06 4.367915e-05 4.041609e-05 2.789121e-05 2.462816e-05 1.716385e-05 1.044192e-05 6.014537e-06 2.262832e-07 
4 2.776528e-03 6.568435e-03 7.031521e-03 6.569917e-03 5.532111e-03 4.420904e-03 3.103828e-03 1.701527e-03 1.021310e-04 5.002879e-05 7.847878e-05 2.637662e-05 4.367807e-04 2.159600e-04 3.353204e-04 1.144997e-04 4.792319e-04 2.420439e-04 3.667688e-04 1.295808e-04 3.966876e-04 2.087564e-04 3.012930e-04 1.133618e-04 2.106747e-04 5.076922e-05 8.130217e-05 7.297802e-06 2.723328e-04 1.550203e-04 2.033488e-04 8.603619e-05 1.412126e-04 3.774631e-05 5.505272e-05 4.210682e-06 1.290868e-04 8.919668e-05 9.159550e-05 5.170541e-05 6.156760e-05 2.211788e-05 2.366081e-05 1.337693e-06 4.328635e-05 4.103299e-05 2.739089e-05 2.513753e-05 1.672546e-05 1.072699e-05 5.910615e-06 2.282132e-07 
5 2.774635e-03 6.564221e-03 7.027728e-03 6.568284e-03 5.535040e-03 4.430264e-03 3.124017e-03 1.728137e-03 1.019972e-04 5.002957e-05 7.834721e-05 2.637959e-05 4.362127e-04 2.160476e-04 3.347298e-04 1.145646e-04 4.786359e-04 2.423397e-04 3.660762e-04 1.297799e-04 3.962502e-04 2.092989e-04 3.006765e-04 1.137252e-04 2.100231e-04 5.091166e-05 8.106792e-05 7.197549e-06 2.720922e-04 1.557627e-04 2.028750e-04 8.654553e-05 1.406590e-04 3.798986e-05 5.484736e-05 4.154016e-06 1.289708e-04 8.999802e-05 9.126141e-05 5.228860e-05 6.116808e-05 2.243385e-05 2.351907e-05 1.328087e-06 4.317414e-05 4.163736e-05 2.714778e-05 2.561101e-05 1.647825e-05 1.099975e-05 5.841071e-06 2.343456e-07 
6 2.773749e-03 6.562637e-03 7.027229e-03 6.570445e-03 5.541371e-03 4.439896e-03 3.134504e-03 1.737743e-03 1.020475e-04 5.014206e-05 7.834674e-05 2.644134e-05 4.364439e-04 2.166209e-04 3.347081e-04 1.148852e-04 4.789542e-04 2.431727e-04 3.660398e-04 1.302583e-04 3.966394e-04 2.102660e-04 3.006716e-04 1.142982e-04 2.097187e-04 5.117006e-05 8.057366e-05 7.131054e-06 2.725217e-04 1.567352e-04 2.029309e-04 8.714445e-05 1.404293e-04 3.829108e-05 5.448142e-05 4.121358e-06 1.293035e-04 9.076838e-05 9.133444e-05 5.279932e-05 6.105354e-05 2.272333e-05 2.334986e-05 1.330438e-06 4.326795e-05 4.205501e-05 2.713772e-05 2.592478e-05 1.641515e-05 1.119843e-05 5.794041e-06 2.437291e-07 
7 2.773751e-03 6.563166e-03 7.029074e-03 6.574741e-03 5.548363e-03 4.446058e-03 3.131234e-03 1.726835e-03 1.019963e-04 5.020380e-05 7.826492e-05 2.647242e-05 4.362437e-04 2.169617e-04 3.343445e-04 1.150625e-04 4.788088e-04 2.437010e-04 3.656502e-04 1.305424e-04 3.966640e-04 2.108829e-04 3.004194e-04 1.146382e-04 2.091993e-04 5.133560e-05 7.968150e-05 7.070266e-06 2.727282e-04 1.573080e-04 2.028871e-04 8.746691e-05 1.401194e-04 3.847847e-05 5.385298e-05 4.094098e-06 1.295569e-04 9.108594e-05 9.145666e-05 5.298569e-05 6.100099e-05 2.286895e-05 2.309276e-05 1.336201e-06 4.331555e-05 4.205187e-05 2.719712e-05 2.593345e-05 1.643755e-05 1.125387e-05 5.743631e-06 2.536526e-07 
8 2.711036e-03 6.414853e-03 6.870966e-03 6.428384e-03 5.425863e-03 4.343986e-03 3.042458e-03 1.658638e-03 9.892047e-05 4.874653e-05 7.586969e-05 2.569574e-05 4.230917e-04 2.107061e-04 3.240942e-04 1.117086e-04 4.644151e-04 2.367437e-04 3.544427e-04 1.267714e-04 3.848371e-04 2.049041e-04 2.912740e-04 1.113411e-04 2.025177e-04 4.986895e-05 7.635006e-05 6.804539e-06 2.647226e-04 1.528038e-04 1.968314e-04 8.491263e-05 1.357009e-04 3.739324e-05 5.157569e-05 3.946939e-06 1.258201e-04 8.825005e-05 8.885915e-05 5.128912e-05 5.918418e-05 2.218791e-05 2.213303e-05 1.300719e-06 4.194642e-05 4.041304e-05 2.643419e-05 2.490081e-05 1.599990e-05 1.084182e-05 5.523519e-06 2.540278e-07 
9 2.710991e-03 6.414009e-03 6.869814e-03 6.427296e-03 5.423391e-03 4.334639e-03 3.014061e-03 1.618941e-03 9.884651e-05 4.872244e-05 7.579175e-05 2.566769e-05 4.227491e-04 2.106074e-04 3.237284e-04 1.115868e-04 4.640202e-04 2.366244e-04 3.540165e-04 1.266207e-04 3.845238e-04 2.047383e-04 2.909466e-04 1.111610e-04 2.020515e-04 4.978524e-05 7.547341e-05 6.745208e-06 2.645272e-04 1.525158e-04 1.966769e-04 8.466550e-05 1.354288e-04 3.730761e-05 5.095188e-05 3.916216e-06 1.256535e-04 8.771444e-05 8.884571e-05 5.090667e-05 5.914286e-05 2.205761e-05 2.187301e-05 1.299020e-06 4.166926e-05 3.973588e-05 2.638290e-05 2.444952e-05 1.601625e-05 1.066859e-05 5.473456e-06 2.583273e-07 
